activity_id,student_id,course_id,activity_type,activity_time,device,location,duration_minutes
A585863,S109,C7,Watch_Video,2025-08-24 13:18:00,Tablet,UK,28.0
A549586,S27,C2,Complete_Course,2025-08-21 13:13:00,Tablet,USA,
A991611,S139,C7,Attempt_Quiz,2025-08-21 13:19:00,Mobile,USA,59.0
A286019,S109,C20,Forum_Post,2025-08-25 15:57:00,Tablet,Canada,
A527989,S28,C15,Forum_Post,2025-08-20 14:42:00,Tablet,USA,
A100810,S73,C4,Attempt_Quiz,2025-08-25 14:31:00,Desktop,Australia,8.0
A233082,S46,C5,Attempt_Quiz,2025-08-21 22:27:00,Mobile,USA,27.0
A843984,S148,C3,Forum_Post,2025-08-21 17:14:00,Tablet,USA,
A946969,S130,C10,Login,2025-08-25 16:28:00,Desktop,UK,
A964816,S79,C9,Login,2025-08-26 04:48:00,Tablet,USA,
A947325,S10,C3,Watch_Video,2025-08-23 13:12:00,Tablet,UK,42.0
A626253,S88,C3,Login,2025-08-20 09:23:00,Desktop,Canada,
A580991,S121,C20,Watch_Video,2025-08-25 13:12:00,Desktop,USA,17.0
A385576,S69,C8,Watch_Video,2025-08-25 10:49:00,Desktop,Canada,21.0
A653210,S12,C16,Forum_Post,2025-08-24 08:01:00,Desktop,Canada,
A721039,S88,C16,Complete_Course,2025-08-20 16:14:00,Tablet,India,
A459385,S92,C15,Complete_Course,2025-08-20 08:14:00,Tablet,Australia,
A930887,S44,C8,Watch_Video,2025-08-24 12:49:00,Tablet,UK,25.0
A865458,S107,C7,Watch_Video,2025-08-21 08:18:00,Mobile,India,57.0
A809687,S93,C8,Forum_Post,2025-08-24 01:52:00,Tablet,UK,
A184051,S97,C18,Login,2025-08-21 01:57:00,Mobile,USA,
A767814,S113,C16,Forum_Post,2025-08-24 13:17:00,Desktop,UK,
A828898,S81,C11,Forum_Post,2025-08-25 10:02:00,Tablet,Canada,
A603013,S138,C20,Attempt_Quiz,2025-08-26 17:10:00,Desktop,Canada,34.0
A532672,S125,C4,Login,2025-08-22 16:59:00,Mobile,USA,
A928812,S1,C4,Watch_Video,2025-08-24 07:13:00,Tablet,UK,39.0
A782172,S87,C3,Login,2025-08-23 09:00:00,Tablet,Canada,
A110302,S8,C2,Forum_Post,2025-08-25 10:35:00,Mobile,Australia,
A763476,S139,C18,Complete_Course,2025-08-25 05:00:00,Tablet,Australia,
A697305,S115,C14,Attempt_Quiz,2025-08-26 15:31:00,Tablet,India,6.0
A298964,S93,C3,Attempt_Quiz,2025-08-21 00:26:00,Mobile,Canada,43.0
A782248,S131,C6,Forum_Post,2025-08-22 12:56:00,Desktop,UK,
A717026,S138,C12,Forum_Post,2025-08-21 04:17:00,Tablet,USA,
A915514,S60,C17,Login,2025-08-21 16:07:00,Mobile,UK,
A272790,S32,C5,Login,2025-08-21 16:22:00,Mobile,India,
A236318,S9,C3,Forum_Post,2025-08-26 22:43:00,Mobile,UK,
A817935,S49,C12,Attempt_Quiz,2025-08-22 21:34:00,Tablet,USA,51.0
A787300,S106,C1,Attempt_Quiz,2025-08-26 04:58:00,Tablet,USA,9.0
A216898,S136,C19,Watch_Video,2025-08-22 10:37:00,Mobile,Australia,1.0
A898935,S104,C2,Attempt_Quiz,2025-08-25 08:38:00,Desktop,Canada,13.0
A801417,S56,C17,Forum_Post,2025-08-23 01:36:00,Mobile,Canada,
A436881,S107,C5,Complete_Course,2025-08-25 01:27:00,Mobile,India,
A154920,S36,C16,Attempt_Quiz,2025-08-25 22:06:00,Mobile,USA,29.0
A770037,S13,C16,Complete_Course,2025-08-23 09:47:00,Tablet,Canada,
A868294,S35,C12,Attempt_Quiz,2025-08-22 02:58:00,Tablet,Canada,38.0
A124208,S123,C11,Complete_Course,2025-08-25 03:43:00,Tablet,India,
A453771,S107,C2,Login,2025-08-24 11:33:00,Mobile,India,
A536773,S27,C16,Attempt_Quiz,2025-08-20 01:50:00,Desktop,USA,18.0
A845828,S121,C12,Watch_Video,2025-08-24 21:08:00,Mobile,India,2.0
A897221,S18,C19,Complete_Course,2025-08-25 03:41:00,Desktop,Australia,
A334508,S10,C5,Login,2025-08-26 02:15:00,Tablet,UK,
A291662,S87,C6,Forum_Post,2025-08-24 23:20:00,Tablet,USA,
A129103,S66,C4,Login,2025-08-24 04:01:00,Mobile,UK,
A802821,S8,C16,Attempt_Quiz,2025-08-25 02:17:00,Mobile,India,30.0
A202996,S99,C3,Complete_Course,2025-08-24 07:17:00,Desktop,Canada,
A475074,S104,C14,Attempt_Quiz,2025-08-24 12:00:00,Desktop,India,39.0
A170185,S78,C13,Attempt_Quiz,2025-08-22 07:51:00,Tablet,Australia,40.0
A144833,S126,C14,Login,2025-08-25 17:11:00,Tablet,Canada,
A659500,S123,C8,Watch_Video,2025-08-21 17:49:00,Desktop,UK,28.0
A129342,S20,C8,Forum_Post,2025-08-24 16:39:00,Tablet,India,
A828097,S7,C15,Login,2025-08-23 18:28:00,Mobile,Canada,
A303131,S9,C15,Login,2025-08-25 15:21:00,Desktop,USA,
A864536,S47,C12,Watch_Video,2025-08-24 22:33:00,Desktop,Canada,50.0
A204602,S141,C3,Login,2025-08-26 16:05:00,Mobile,USA,
A831531,S112,C11,Complete_Course,2025-08-26 16:06:00,,India,
A497370,S128,C1,Login,2025-08-23 08:26:00,Tablet,Canada,
A618362,S19,C4,Attempt_Quiz,2025-08-24 01:12:00,Mobile,Canada,10.0
A748336,S25,C10,Attempt_Quiz,2025-08-21 06:01:00,Tablet,UK,28.0
A571403,S69,C6,Watch_Video,2025-08-23 20:49:00,Tablet,UK,43.0
A801977,S121,C1,Login,2025-08-22 21:36:00,Desktop,UK,
A897870,S11,C9,Attempt_Quiz,2025-08-23 15:24:00,Mobile,UK,29.0
A187821,S52,C7,Forum_Post,2025-08-25 00:25:00,Mobile,Canada,
A591922,S62,C3,Watch_Video,2025-08-21 05:24:00,Tablet,Canada,38.0
A250808,S3,C6,Login,2025-08-20 11:06:00,Mobile,Australia,
A239113,S4,C18,Watch_Video,2025-08-20 05:56:00,Desktop,India,38.0
A905322,S149,C16,Attempt_Quiz,2025-08-25 17:27:00,Desktop,USA,27.0
A242347,S7,C19,Attempt_Quiz,2025-08-26 08:13:00,Tablet,Canada,5.0
A535319,S68,C14,Attempt_Quiz,2025-08-20 03:09:00,Mobile,UK,51.0
A797113,S98,C3,Watch_Video,2025-08-26 10:20:00,Desktop,USA,28.0
A205416,S69,C2,Login,2025-08-24 04:48:00,Desktop,Australia,
A944825,S104,C11,Forum_Post,2025-08-22 21:40:00,Mobile,Australia,
A687654,S145,C19,Forum_Post,2025-08-24 13:23:00,Desktop,USA,
A374154,S110,C20,Watch_Video,2025-08-23 03:16:00,Desktop,Australia,32.0
A860428,S20,C15,Login,2025-08-23 03:07:00,Desktop,India,
A833921,S49,C13,Forum_Post,2025-08-25 15:25:00,Desktop,India,
A145792,S34,C17,Login,2025-08-20 13:47:00,Mobile,Canada,
A985455,S31,C1,Complete_Course,2025-08-21 02:56:00,Desktop,India,
A962130,S126,C7,Watch_Video,2025-08-24 03:17:00,Mobile,India,32.0
A219108,S129,C4,Attempt_Quiz,2025-08-23 16:57:00,Tablet,India,53.0
A303759,S148,C13,Forum_Post,2025-08-20 21:46:00,,USA,
A509321,S47,C18,Watch_Video,2025-08-21 07:41:00,Tablet,USA,60.0
A490014,S61,C3,Login,2025-08-26 02:53:00,Mobile,Canada,
A941940,S15,C6,Attempt_Quiz,2025-08-25 18:32:00,Tablet,USA,34.0
A675661,S118,C7,Watch_Video,2025-08-22 13:23:00,Mobile,UK,9.0
A149863,S59,C20,Attempt_Quiz,2025-08-23 11:46:00,Tablet,Australia,28.0
A551599,S56,C14,Login,2025-08-20 18:15:00,Mobile,Australia,
A779491,S62,C5,Attempt_Quiz,2025-08-20 01:26:00,Tablet,India,51.0
A763065,S123,C4,Forum_Post,2025-08-25 08:57:00,Mobile,India,
A216807,S117,C6,Forum_Post,2025-08-26 14:20:00,Tablet,Australia,
A161985,S99,C2,Complete_Course,2025-08-25 04:45:00,Mobile,Canada,
A616224,S35,C5,Complete_Course,2025-08-23 21:28:00,Tablet,India,
A855106,S10,C16,Attempt_Quiz,2025-08-21 09:40:00,Tablet,UK,39.0
A410672,S42,C14,Login,2025-08-25 21:08:00,Tablet,Australia,
A479777,S145,C6,Watch_Video,2025-08-25 06:59:00,Tablet,UK,45.0
A876287,S150,C1,Watch_Video,2025-08-25 05:50:00,Desktop,India,60.0
A857129,S44,C5,Login,2025-08-24 07:26:00,Tablet,UK,
A643501,S88,C2,Login,2025-08-24 18:49:00,Desktop,Canada,
A720098,S70,C14,Attempt_Quiz,2025-08-20 22:31:00,Mobile,UK,41.0
A851741,S85,C1,Forum_Post,2025-08-26 15:55:00,Mobile,USA,
A639178,S97,C5,Complete_Course,2025-08-24 08:54:00,Desktop,USA,
A266413,S76,C2,Complete_Course,2025-08-23 20:19:00,Tablet,UK,
A236157,S29,C11,Forum_Post,2025-08-25 23:03:00,Tablet,UK,
A573260,S130,C4,Watch_Video,2025-08-20 16:57:00,Tablet,India,2.0
A778167,S70,C18,Forum_Post,2025-08-25 03:51:00,Mobile,India,
A721312,S33,C1,Watch_Video,2025-08-22 13:25:00,Mobile,India,44.0
A390144,S33,C10,Watch_Video,2025-08-21 10:07:00,Desktop,Australia,21.0
A759517,S135,C4,Login,2025-08-20 11:21:00,Tablet,UK,
A409807,S8,C19,Complete_Course,2025-08-24 14:18:00,Tablet,USA,
A640030,S16,C17,Watch_Video,2025-08-23 01:25:00,Mobile,USA,4.0
A967201,S112,C14,Login,2025-08-25 06:22:00,Mobile,,
A725940,S17,C9,Login,2025-08-23 06:43:00,Mobile,Canada,
A642223,S140,C15,Forum_Post,2025-08-26 10:51:00,Desktop,Canada,
A426578,S98,C5,Login,2025-08-20 20:53:00,Mobile,Australia,
A337850,S123,C19,Watch_Video,2025-08-21 18:18:00,Tablet,India,31.0
A374893,S114,C18,Watch_Video,2025-08-26 17:15:00,Mobile,Australia,60.0
A409573,S37,C17,Attempt_Quiz,2025-08-25 02:00:00,Mobile,Canada,54.0
A648862,S20,C11,Login,2025-08-22 22:31:00,Tablet,Australia,
A245848,S109,C7,Watch_Video,2025-08-26 22:08:00,Desktop,India,56.0
A262674,S83,C13,Login,2025-08-20 00:09:00,Desktop,Canada,
A236054,S22,C6,Watch_Video,2025-08-20 03:21:00,Tablet,USA,47.0
A522771,S12,C17,Login,2025-08-25 00:10:00,Tablet,Canada,
A357271,S75,C11,Attempt_Quiz,2025-08-23 13:34:00,Mobile,,9.0
A876705,S128,C16,Attempt_Quiz,2025-08-21 11:35:00,Desktop,UK,40.0
A475108,S134,C1,Forum_Post,2025-08-21 14:57:00,Tablet,USA,
A633046,S71,C17,Login,2025-08-21 15:44:00,Mobile,UK,
A924588,S34,C20,Complete_Course,2025-08-22 12:31:00,Tablet,Australia,
A452230,S93,C18,Attempt_Quiz,2025-08-21 06:48:00,Tablet,UK,16.0
A924107,S75,C12,Complete_Course,2025-08-23 03:29:00,Mobile,UK,
A989626,S26,C11,Login,2025-08-23 23:40:00,Tablet,USA,
A177222,S120,C19,Forum_Post,2025-08-21 12:37:00,Desktop,Australia,
A910910,S15,C18,Watch_Video,2025-08-26 21:52:00,Mobile,Canada,28.0
A262391,S28,C4,Attempt_Quiz,2025-08-26 15:52:00,Desktop,Australia,14.0
A821047,S25,C19,Attempt_Quiz,2025-08-20 14:18:00,Desktop,Canada,53.0
A903109,S132,C3,Login,2025-08-26 09:24:00,Desktop,India,
A847833,S63,C5,Complete_Course,2025-08-22 04:13:00,Mobile,USA,
A700487,S111,C18,Complete_Course,2025-08-23 15:40:00,Mobile,Canada,
A284102,S23,C18,Login,2025-08-20 04:20:00,Tablet,Australia,
A561270,S129,C5,Complete_Course,2025-08-22 01:02:00,Desktop,USA,
A224657,S143,C1,Forum_Post,2025-08-22 19:31:00,Desktop,India,
A148447,S100,C10,Attempt_Quiz,2025-08-21 11:08:00,Mobile,USA,34.0
A664683,S129,C15,Login,2025-08-24 18:45:00,Tablet,India,
A474103,S132,C18,Attempt_Quiz,2025-08-26 04:34:00,Tablet,USA,20.0
A549976,S39,C7,Complete_Course,2025-08-22 09:03:00,Desktop,UK,
A270945,S10,C4,Complete_Course,2025-08-24 19:51:00,Tablet,India,
A730742,S135,C4,Login,2025-08-20 18:49:00,Mobile,USA,
A856643,S53,C2,Forum_Post,2025-08-23 18:29:00,Desktop,,
A724373,S117,C1,Complete_Course,2025-08-24 00:29:00,Desktop,UK,
A526033,S90,C14,Complete_Course,2025-08-20 21:25:00,Mobile,Canada,
A120467,S120,C2,Watch_Video,2025-08-24 20:01:00,Mobile,Canada,29.0
A271157,S50,C16,Forum_Post,2025-08-26 03:49:00,Mobile,UK,
A547566,S10,C18,Forum_Post,2025-08-24 20:40:00,Mobile,India,
A103967,S40,C18,Attempt_Quiz,2025-08-22 17:39:00,Desktop,Canada,39.0
A535721,S111,C10,Complete_Course,2025-08-21 01:56:00,,UK,
A785763,S127,C20,Watch_Video,2025-08-25 16:41:00,Tablet,USA,38.0
A677557,S6,C14,Forum_Post,2025-08-25 04:35:00,Desktop,UK,
A921998,S94,C8,Login,2025-08-21 21:33:00,Tablet,Canada,
A953136,S56,C18,Complete_Course,2025-08-22 15:47:00,Desktop,USA,
A627685,S125,C11,Complete_Course,2025-08-21 02:29:00,Mobile,UK,
A522812,S52,C13,Attempt_Quiz,2025-08-21 13:36:00,Mobile,USA,23.0
A270285,S105,C9,Login,2025-08-24 00:23:00,Mobile,Australia,
A449941,S87,C17,Attempt_Quiz,2025-08-22 03:24:00,Desktop,Australia,12.0
A270935,S45,C11,Watch_Video,2025-08-20 12:00:00,Tablet,UK,42.0
A380438,S65,C11,Attempt_Quiz,2025-08-26 20:52:00,Desktop,Australia,53.0
A399475,S17,C8,Complete_Course,2025-08-22 06:50:00,Mobile,USA,
A442753,S101,C15,Forum_Post,2025-08-26 14:34:00,Tablet,Australia,
A366308,S101,C11,Forum_Post,2025-08-20 00:53:00,Mobile,Australia,
A617752,S117,C18,Watch_Video,2025-08-20 05:55:00,Mobile,Australia,5.0
A374279,S140,C13,Forum_Post,2025-08-22 22:16:00,Desktop,Canada,
A617892,S127,C4,Watch_Video,2025-08-20 17:02:00,Mobile,India,42.0
A953557,S52,C14,Login,2025-08-25 06:28:00,Mobile,USA,
A492074,S88,C2,Watch_Video,2025-08-25 09:45:00,Mobile,Australia,2.0
A367923,S42,C7,Complete_Course,2025-08-20 10:22:00,Desktop,USA,
A967184,S119,C1,Watch_Video,2025-08-21 23:22:00,Mobile,UK,22.0
A672195,S91,C9,Attempt_Quiz,2025-08-26 05:58:00,Tablet,USA,29.0
A952126,S28,C4,Login,2025-08-23 07:22:00,Tablet,Canada,
A360459,S52,C6,Complete_Course,2025-08-24 18:25:00,Desktop,UK,
A744770,S106,C3,Complete_Course,2025-08-26 07:29:00,Desktop,India,
A601538,S68,C12,Attempt_Quiz,2025-08-25 13:17:00,Desktop,UK,26.0
A492626,S30,C16,Watch_Video,2025-08-20 08:42:00,Desktop,Canada,6.0
A551027,S23,C19,Forum_Post,2025-08-25 04:16:00,Desktop,UK,
A846155,S17,C3,Watch_Video,2025-08-26 00:58:00,Mobile,UK,2.0
A258752,S69,C8,Watch_Video,2025-08-23 18:44:00,Mobile,,17.0
A755403,S116,C2,Attempt_Quiz,2025-08-22 07:54:00,,Australia,34.0
A682753,S129,C18,Attempt_Quiz,2025-08-22 20:55:00,Desktop,India,20.0
A781822,S110,C9,Forum_Post,2025-08-26 07:38:00,Desktop,UK,
A117283,S132,C9,Forum_Post,2025-08-21 23:37:00,Desktop,India,
A645242,S4,C10,Forum_Post,2025-08-21 19:20:00,Desktop,Canada,
A925074,S62,C19,Forum_Post,2025-08-26 06:26:00,Desktop,Australia,
A604254,S149,C20,Complete_Course,2025-08-20 09:22:00,Desktop,USA,
A439788,S43,C19,Login,2025-08-22 21:41:00,Tablet,UK,
A250043,S84,C8,Complete_Course,2025-08-20 04:30:00,Desktop,USA,
A415644,S94,C10,Forum_Post,2025-08-25 22:21:00,Desktop,Australia,
A562996,S34,C20,Complete_Course,2025-08-21 07:58:00,Tablet,UK,
A796342,S140,C3,Attempt_Quiz,2025-08-23 14:32:00,Tablet,USA,32.0
A427142,S68,C6,Forum_Post,2025-08-21 23:19:00,Mobile,India,
A216004,S33,C20,Attempt_Quiz,2025-08-25 01:31:00,Desktop,India,36.0
A192624,S55,C1,Attempt_Quiz,2025-08-24 22:11:00,Tablet,Australia,24.0
A763817,S27,C9,Attempt_Quiz,2025-08-23 23:17:00,Mobile,,26.0
A957317,S35,C12,Watch_Video,2025-08-24 08:10:00,Mobile,Australia,8.0
A200184,S99,C6,Attempt_Quiz,2025-08-24 14:51:00,Mobile,Australia,6.0
A981332,S92,C5,Forum_Post,2025-08-20 04:03:00,Desktop,Canada,
A883310,S47,C8,Attempt_Quiz,2025-08-21 18:02:00,Desktop,UK,54.0
A619941,S33,C15,Attempt_Quiz,2025-08-20 18:46:00,Mobile,Australia,58.0
A718416,S109,C1,Attempt_Quiz,2025-08-23 15:47:00,Mobile,India,5.0
A289320,S90,C5,Complete_Course,2025-08-23 08:12:00,Tablet,India,
A674691,S128,C8,Complete_Course,2025-08-24 19:18:00,Mobile,USA,
A911369,S132,C3,Complete_Course,2025-08-24 23:17:00,Tablet,India,
A469257,S10,C16,Forum_Post,2025-08-24 23:14:00,Tablet,USA,
A498640,S22,C9,Login,2025-08-23 11:20:00,Tablet,USA,
A377005,S47,C15,Watch_Video,2025-08-20 11:11:00,Tablet,USA,51.0
A359219,S37,C12,Login,2025-08-26 02:46:00,Desktop,USA,
A354731,S92,C19,Complete_Course,2025-08-20 12:32:00,Desktop,Canada,
A212187,S84,C10,Forum_Post,2025-08-20 10:56:00,Desktop,USA,
A556358,S6,C3,Attempt_Quiz,2025-08-24 14:37:00,Desktop,Canada,18.0
A625077,S45,C9,Forum_Post,2025-08-23 20:29:00,Desktop,USA,
A326186,S69,C8,Complete_Course,2025-08-22 15:08:00,Mobile,USA,
A603491,S63,C16,Forum_Post,2025-08-26 21:25:00,Mobile,Australia,
A654330,S149,C19,Attempt_Quiz,2025-08-22 08:21:00,Tablet,Canada,41.0
A457406,S74,C7,Watch_Video,2025-08-20 11:18:00,Desktop,UK,18.0
A788516,S113,C18,Forum_Post,2025-08-24 16:50:00,Mobile,UK,
A598558,S22,C3,Forum_Post,2025-08-24 13:59:00,Mobile,USA,
A504306,S17,C15,Forum_Post,2025-08-21 22:36:00,Desktop,Canada,
A617980,S69,C12,Forum_Post,2025-08-24 12:24:00,Tablet,Canada,
A577707,S148,C2,Login,2025-08-26 23:19:00,,USA,
A956135,S6,C10,Login,2025-08-21 13:15:00,Tablet,India,
A754843,S39,C1,Login,2025-08-21 12:20:00,,India,
A463075,S117,C18,Attempt_Quiz,2025-08-23 17:24:00,Tablet,Canada,5.0
A906098,S61,C14,Watch_Video,2025-08-23 22:21:00,Mobile,UK,11.0
A439089,S39,C16,Attempt_Quiz,2025-08-20 06:17:00,Tablet,India,27.0
A677722,S19,C20,Forum_Post,2025-08-20 13:41:00,Tablet,UK,
A934061,S69,C9,Forum_Post,2025-08-20 12:44:00,Desktop,Australia,
A416980,S43,C8,Attempt_Quiz,2025-08-20 03:24:00,Desktop,India,5.0
A914371,S48,C3,Complete_Course,2025-08-21 06:24:00,Tablet,Australia,
A705566,S96,C15,Attempt_Quiz,2025-08-24 06:23:00,Mobile,UK,59.0
A718122,S74,C7,Watch_Video,2025-08-20 05:09:00,Tablet,Australia,59.0
A522798,S133,C13,Forum_Post,2025-08-24 16:11:00,Tablet,USA,
A746558,S88,C5,Attempt_Quiz,2025-08-21 14:58:00,Mobile,India,39.0
A666195,S111,C19,Complete_Course,2025-08-23 16:42:00,Desktop,UK,
A717453,S29,C2,Watch_Video,2025-08-24 07:40:00,Mobile,Australia,9.0
A329686,S91,C1,Watch_Video,2025-08-26 12:20:00,Mobile,USA,38.0
A154027,S110,C6,Complete_Course,2025-08-20 02:43:00,Tablet,Canada,
A526919,S110,C13,Watch_Video,2025-08-25 13:29:00,Mobile,UK,40.0
A926296,S24,C18,Complete_Course,2025-08-20 15:06:00,Tablet,UK,
A377799,S137,C18,Complete_Course,2025-08-22 17:59:00,Tablet,UK,
A487679,S85,C18,Complete_Course,2025-08-24 08:10:00,Mobile,Canada,
A276261,S35,C12,Login,2025-08-20 06:22:00,Mobile,UK,
A894803,S62,C20,Attempt_Quiz,2025-08-21 21:58:00,Tablet,USA,24.0
A187615,S125,C4,Attempt_Quiz,2025-08-20 07:01:00,Desktop,USA,58.0
A825450,S66,C16,Attempt_Quiz,2025-08-21 09:39:00,Mobile,Australia,34.0
A275625,S84,C9,Attempt_Quiz,2025-08-26 16:44:00,Desktop,USA,56.0
A428003,S104,C6,Watch_Video,2025-08-26 00:36:00,Mobile,Canada,13.0
A129119,S142,C15,Attempt_Quiz,2025-08-24 07:09:00,Mobile,USA,46.0
A796745,S116,C1,Forum_Post,2025-08-20 14:59:00,Tablet,India,
A724084,S123,C1,Login,2025-08-21 09:55:00,Tablet,USA,
A299675,S123,C3,Complete_Course,2025-08-24 05:18:00,Tablet,USA,
A378032,S106,C13,Forum_Post,2025-08-21 06:42:00,Mobile,USA,
A548570,S94,C8,Forum_Post,2025-08-24 04:45:00,Mobile,India,
A832578,S93,C14,Watch_Video,2025-08-26 05:58:00,Tablet,Canada,38.0
A171478,S76,C2,Watch_Video,2025-08-24 07:59:00,Mobile,Australia,43.0
A650177,S135,C17,Login,2025-08-26 12:21:00,Tablet,India,
A882407,S148,C13,Forum_Post,2025-08-22 13:50:00,Desktop,India,
A846162,S104,C7,Login,2025-08-25 03:34:00,Mobile,USA,
A566054,S149,C14,Watch_Video,2025-08-20 06:33:00,Desktop,Canada,27.0
A533181,S130,C7,Watch_Video,2025-08-23 02:09:00,Desktop,USA,27.0
A597066,S97,C19,Forum_Post,2025-08-25 08:00:00,Mobile,Australia,
A794610,S56,C15,Login,2025-08-23 22:59:00,Mobile,UK,
A538437,S90,C1,Complete_Course,2025-08-21 05:46:00,Tablet,Canada,
A958583,S134,C20,Complete_Course,2025-08-23 00:06:00,Desktop,USA,
A665177,S11,C11,Complete_Course,2025-08-20 13:55:00,Tablet,USA,
A528681,S104,C3,Attempt_Quiz,2025-08-22 15:17:00,Tablet,India,10.0
A254357,S101,C17,Complete_Course,2025-08-20 13:45:00,Desktop,USA,
A830415,S82,C4,Attempt_Quiz,2025-08-25 06:47:00,Tablet,India,54.0
A167470,S91,C11,Attempt_Quiz,2025-08-23 09:29:00,Mobile,India,8.0
A709215,S97,C16,Watch_Video,2025-08-23 15:59:00,Desktop,USA,4.0
A668984,S83,C10,Complete_Course,2025-08-20 11:20:00,Desktop,India,
A810397,S105,C2,Attempt_Quiz,2025-08-25 12:23:00,Mobile,UK,58.0
A634428,S131,C3,Attempt_Quiz,2025-08-23 12:31:00,Tablet,USA,20.0
A389046,S144,C17,Watch_Video,2025-08-23 11:50:00,Mobile,Australia,50.0
A160392,S125,C19,Attempt_Quiz,2025-08-23 20:02:00,Tablet,UK,19.0
A673335,S125,C13,Watch_Video,2025-08-24 04:25:00,Mobile,India,14.0
A306540,S67,C20,Login,2025-08-25 16:40:00,Mobile,Australia,
A739588,S118,C5,Complete_Course,2025-08-25 19:03:00,Desktop,USA,
A838443,S24,C17,Complete_Course,2025-08-26 15:31:00,Desktop,Canada,
A816388,S136,C20,Attempt_Quiz,2025-08-21 04:53:00,Desktop,Canada,12.0
A110879,S100,C7,Login,2025-08-26 23:47:00,Tablet,Canada,
A268634,S86,C11,Complete_Course,2025-08-22 10:31:00,Tablet,Australia,
A138279,S143,C2,Watch_Video,2025-08-24 04:36:00,Mobile,UK,52.0
A768036,S143,C4,Complete_Course,2025-08-20 19:02:00,Desktop,Australia,
A434682,S103,C18,Attempt_Quiz,2025-08-25 21:02:00,Tablet,USA,39.0
A391664,S71,C16,Attempt_Quiz,2025-08-23 00:07:00,Tablet,India,15.0
A467882,S71,C8,Watch_Video,2025-08-23 18:18:00,Tablet,Canada,50.0
A921042,S93,C1,Forum_Post,2025-08-26 07:14:00,Desktop,Australia,
A847607,S81,C11,Complete_Course,2025-08-20 10:48:00,Mobile,Canada,
A203310,S132,C2,Watch_Video,2025-08-20 12:22:00,Mobile,Australia,11.0
A654081,S52,C3,Attempt_Quiz,2025-08-22 13:19:00,Mobile,USA,37.0
A165315,S131,C1,Forum_Post,2025-08-22 21:49:00,Tablet,India,
A187174,S57,C8,Complete_Course,2025-08-22 11:03:00,Desktop,UK,
A542243,S93,C5,Watch_Video,2025-08-23 01:45:00,Desktop,Australia,39.0
A701395,S57,C7,Forum_Post,2025-08-26 19:54:00,Mobile,Canada,
A662645,S69,C18,Forum_Post,2025-08-25 06:40:00,Tablet,Canada,
A226549,S149,C15,Forum_Post,2025-08-21 18:55:00,Desktop,USA,
A533673,S85,C20,Watch_Video,2025-08-21 11:46:00,Desktop,USA,34.0
A337169,S17,C18,Login,2025-08-22 19:59:00,Mobile,India,
A974361,S50,C14,Watch_Video,2025-08-22 14:36:00,Tablet,India,50.0
A498291,S144,C10,Watch_Video,2025-08-21 06:31:00,Desktop,UK,50.0
A711334,S12,C5,Forum_Post,2025-08-20 09:03:00,Mobile,UK,
A766382,S36,C9,Attempt_Quiz,2025-08-24 00:51:00,Desktop,India,6.0
A743989,S108,C12,Login,2025-08-22 13:43:00,Tablet,UK,
A906353,S138,C9,Watch_Video,2025-08-20 07:22:00,Desktop,UK,15.0
A222313,S146,C4,Forum_Post,2025-08-21 18:45:00,Tablet,Canada,
A613756,S23,C5,Complete_Course,2025-08-25 01:18:00,Tablet,Canada,
A129065,S24,C19,Login,2025-08-22 02:47:00,Desktop,USA,
A226258,S54,C16,Forum_Post,2025-08-26 03:05:00,Tablet,USA,
A798818,S103,C7,Attempt_Quiz,2025-08-24 01:32:00,Mobile,USA,23.0
A319553,S113,C16,Forum_Post,2025-08-20 03:50:00,Mobile,Australia,
A996786,S141,C15,Attempt_Quiz,2025-08-21 10:19:00,Mobile,India,38.0
A571549,S88,C2,Watch_Video,2025-08-25 15:36:00,Desktop,Australia,38.0
A221017,S58,C15,Watch_Video,2025-08-26 19:11:00,Mobile,UK,6.0
A381873,S26,C2,Complete_Course,2025-08-23 09:51:00,Tablet,,
A497005,S34,C10,Attempt_Quiz,2025-08-25 08:49:00,Mobile,,28.0
A823758,S34,C15,Forum_Post,2025-08-25 06:40:00,Desktop,India,
A901723,S110,C19,Complete_Course,2025-08-20 00:36:00,Desktop,Canada,
A340821,S17,C10,Complete_Course,2025-08-21 16:46:00,Mobile,USA,
A618164,S69,C17,Complete_Course,2025-08-24 07:51:00,Desktop,Australia,
A683479,S139,C15,Complete_Course,2025-08-23 21:06:00,Desktop,UK,
A977867,S38,C12,Complete_Course,2025-08-23 07:53:00,Desktop,Canada,
A640992,S88,C5,Complete_Course,2025-08-21 14:43:00,Desktop,Canada,
A358339,S4,C11,Forum_Post,2025-08-21 00:26:00,Tablet,Australia,
A304432,S117,C10,Forum_Post,2025-08-25 01:08:00,Desktop,UK,
A166606,S117,C7,Watch_Video,2025-08-23 21:04:00,Tablet,Australia,41.0
A400529,S114,C3,Watch_Video,2025-08-25 20:30:00,Mobile,Australia,45.0
A925126,S52,C19,Attempt_Quiz,2025-08-22 01:25:00,Tablet,India,36.0
A367980,S44,C5,Forum_Post,2025-08-20 01:54:00,Mobile,Australia,
A498606,S45,C11,Login,2025-08-23 19:07:00,Mobile,Australia,
A538630,S41,C10,Forum_Post,2025-08-20 02:28:00,Desktop,India,
A894452,S75,C4,Attempt_Quiz,2025-08-21 09:29:00,Desktop,Canada,31.0
